store_id,address,city,state,pincode,email,phone
2119,"H No 364, Dimna Road, Mango, Jamshedpur, Near Micro Chemical Lab, Bahar Dari, East Singhbhum, Jamshedpur, Jharkhand, 831012",Jamshedpur,Jharkhand,831012,dimnaroad.jamshedpur@lenskartstore.com,7735726291
2375,"UGF 17, Silver Crown Plaza, Village Kingra, PPR Market, Tehsil Jalandhar, Jalandhar, Punjab, 144003",Jalandhar,Punjab,144003,pprmarket.jalandhar@lenskartstore.com,1814056514
72,"Shop No 11, Ground Floor, 2Nd Stage, New Bel Road, Chikkamaranahalli, Near Ramachandra Convention Hall, Bengaluru, Karnataka, 560094",Bengaluru,Karnataka,560094,chikkamaranahalli.bangalore@lenskart.mobi,8040991024
328,"Shop No 5C-91, New Industrial Town 5, Near Banke Bihari Mandir, Faridabad, Haryana, 121001",Faridabad,Haryana,121001,industrialtown.faridabad@lenskartstore.com,1294068591
840,"62C, Ormes Road, Kilpauk, Next To Orms Junction, Chennai, Tamil Nadu, 600010",Chennai,Tamil Nadu,600010,kilpauk.chennai@lenskartstore.com,8197624730
1096,"74/4/2 Jessore Road, Sisir Kunja, Hridaypur, Madhyamgram, Opposite Star Mall, Kolkata, West Bengal, 700127",Kolkata,West Bengal,700127,starmalljunction.kolkata1@lenskartstore.com,9903426775
1352,"Shop No 9, Yash Padma Arcade, Tarapur Road, Sainath Nagar, Bhandarwada, Tarapur Road, Boisar, Maharashtra, 401501",Boisar,Maharashtra,401501,palgharboisar.munbai@lenskartstore.com,8655691081
1608,"Ground Floor, Mancotta Road, Mancotta Road, Near Thana Charali, Dibrugarh, Assam, 786001",Dibrugarh,Assam,786001,rkbpath1.dibrugarh@lenskartstore.com,7099093707
2120,"Florence Excellence, Vasna Bhayli Road, Vadodara, Gujarat, 390015",Vadodara,Gujarat,390015,bhayli.vadodara@lenskartstore.com,9714155573
2376,"Shop No 17A & 17, Block C, Ground Floor, Golden I, Plot No 11 Tech Zone 4, Greater Noida West, Noida, Uttar Pradesh, 201009",Noida,Uttar Pradesh,201009,golden1.noidaextension@lenskartstore.com,9805864979
329,"Shop No 3, Medavakkam Main Road, Madipakkam, Below Indian Bank, Chennai, Tamil Nadu, 600091",Chennai,Tamil Nadu,600091,madipakkam.chennai@lenskartstore.com,4448578676
585,"Shop No 15,, Hr Prime Building, Vidya Nagar, Near Gold Cinema, Anand, Gujarat, 388001",Anand,Gujarat,388001,anand.gujarat@lenskartstore.com,9714155570
841,"1114 B, Sungam, Ramanathapuram, Trichy Road, Sungam, Coimbatore, Tamil Nadu, 641045",Coimbatore,Tamil Nadu,641045,ramanathapuram.coimbatore@lenskartstore.com,4224378238
1097,"Laheriasarai Tower, Vip Road , Laheriasarai, Opposite Petrol Pump, Darbhanga, Bihar, 846001",Darbhanga,Bihar,846001,laheriasarai.bihar@lenskartstore.com,8864026032
1353,"Om Sri Sai Retail, Alta Mohan Reddy, Door No 1-3-131/11/2, Raja Rajeshwari Garderns Buildings, Mancherial Road, Opposite Axis Bank, Nirmal, Telangana, 504106",Nirmal,Telangana,504106,nirmal.telangana@lenskartstore.com,7205675999
1609,"#24/1024 A, Maharaja Complex, Manikuni, Sulthan Bathery, Near Lulu Wedding, Wayanad, Kerala, 673592",Wayanad,Kerala,673592,sultanbathery.calicut@lenskartstore.com,9526400063
1865,"Survey No 257/4-B, Zamin Pallavaram, 200ft Radial Road, Taluk Tambaram, District Kancheepuram, Chennai, Tamil Nadu, 600044",Chennai,Tamil Nadu,600044,200ftroad.chennai@lenskartstore.com,9087871300
2121,"Shop No 24 & 25, GF, Chandra Vihar, Sirsi Road, Near V-Mart, Raghunath Vihar, Prithviraj Nagar, B-Sector, Jaipur, Rajasthan, 302034",Jaipur,Rajasthan,302034,sirsiroad.jaipur@lenskartstore.com,1414913011
2377,"3/1, Ground Floor, Ghar Gopika, Samad Road, Center Point, Lekhraj Nagar, Aligahr, Uttar Pradesh, 202001",Aligahr,Uttar Pradesh,202001,marrisroad.aligarh@lenskartstore.com,7248388388
74,"Unit 6/7, Ground Floor, Trinity Ventures, Silver Fern, Kohtrud, Opposite Kothrud Bus Stand Road, Pune, Maharashtra, 411038",Pune,Maharashtra,411038,kothrud.pune@lenskart.mobi,7304711150
330,"Shop No 57, Kg Vallencia, First Main Road, Gandhi Nagar, Adyar, Opposite Ramkey Tvs, Chennai, Tamil Nadu, 600020",Chennai,Tamil Nadu,600020,adyar.chennai@lenskartstore.com,9087870582
586,"Plot No 14, Khasra No 140, P.H No 109, Main Road, Pandri, Infront Of Shri Shivam Mall, Raipur, Chhattisgarh, 492001",Raipur,Chhattisgarh,492001,pandri.raipur@lenskartstore.com,7714998484
1098,"23, Trunk Road, Jaya Nagar, Porur Junction, Chennai, Tamil Nadu, 600116",Chennai,Tamil Nadu,600116,Porur1.chennai@lenskartstore.com,7094759188
1354,"Shop No 7 Plot No 16, 17 / 19, Sector 34 E, Sector 35E, Kharghar, Near Hdfc Bank, Navi Mumbai, Maharashtra, 410210",Navi Mumbai,Maharashtra,410210,Khargharsectore35e.mumbai@lenskartstore.com,8655691055
1610,"Ground Floor, Shop No 02, MBD Mall, Jalandhar, Punjab, 144001",Jalandhar,Punjab,144001,mbdmall.jalandhar@lenskartstore.com,1814054427
2122,"Ground Floor, Plot No 649/A, Near Jockey Exclusive Store, Sector A, Mahalaxmi Nagar, Indore, Madhya Pradesh, 452010",Indore,Madhya Pradesh,452010,mahalaxminagarnew.indore@lenskartstore.com,7314934162
2378," Shop No 3, Shree Vishnu Complex, P L Deshpande Garden, Sinhgad Road, Sarita Vihar, Dattawadi, Pune, Maharashtra, 411051",Pune,Maharashtra,411051,sinhgadroad.pune@lenskartstore.com,8007046606
75,"Kiit Square, Plot No 516/1810/4268, Patia, Bhubaneswar, Odisha, 751024",Bhubaneswar,Odisha,751024,patia.bhubneshwar@lenskart.mobi,9040919297
331,"Shop No 173, RA Complex, Arcot Road, Opposite Idfc First Bank, Valasaravakkam, Chennai, Tamil Nadu, 600087",Chennai,Tamil Nadu,600087,valasaravakkam.chennai@lenskartstore.com,4447943249
587,"Plot No 6, 200 Ft Radial Road, Sai Nagar, Toll Plaza Thoraippakkam, Sai Nagar, Chennai, Tamil Nadu, 600097",Chennai,Tamil Nadu,600097,thoraipakkam.chennai@lenskartstore.com,4449585732
1099,"No 11, Madipakkam, Main Road Kaiveli, Velachery, Opposite Barath Petrol Bunk, Chennai, Tamil Nadu, 600042",Chennai,Tamil Nadu,600042,Maddipakkam.chennai@lenskartstore.com,4449567526
1355,"Unit No 23, Gnp Galaxy, Ambernath Industrial Estate, Kalyan Badlapur Road, Ambernath West, Opposite Ordnance Factory, Thane, Maharashtra, 421501",Thane,Maharashtra,421501,ambernathwestgnpgalaxy.mumbai@lenskartstore.com,7030184123
1611,"Ground Floor, Savitri Complex, Railway Station Road, Near ICICI Bank, Shyamganj, Deoghar, Jharkhand, 814112",Deoghar,Jharkhand,814112,deoghar02.jharkhand@lenskartstore.com,8252629377
1867,"First Floor, Padinjattethil Complex, Near Head Post Office, Idukki Kavala, Kattappana, Kerala, 685508",Kattappana,Kerala,685508,kattappana.kottayam@lenskartstore.com,4842003647
2123,"Ground Floor, Plot No 18, Block SH, Sector 141, Noida, Uttar Pradesh, 201305",Noida,Uttar Pradesh,201305,sec141.noida@lenskartstore.com,1207185599
2379,"Shop No 7 & 8, Shree Gopinath Sublime Tower, Opposite Reliance Market, Parsik Nagar, Kharegaon, Kalwa, Thane, Maharashtra, 400605",Thane,Maharashtra,400605,parsiknagar.thane@lenskartstore.com,9967815388
76,"Shop No 40/1/50, Gvr Complex, Chandramouli Puram, Mg Road, Opposite M&M, Vijayawada, Andhra Pradesh, 520010",Vijayawada,Andhra Pradesh,520010,benzcircle.vijayawada@lenskart.mobi,8790721572
332,"Shop No 1 & 2, Advocate Chamber, Rdc Rajnagar, Near Bikanerwala, Ghaziabad, Uttar Pradesh, 201002",Ghaziabad,Uttar Pradesh,201002,rdcrajnagar.ghaziabad@lenskartstore.com,1204679550
588,"D 118, Jail Road, Fateh Nagar, Tilak Nagar, Delhi, 110018",Delhi,Delhi,110018,jailrd.newdelhi@lenskartstore.com,1146242228
1100,"Shop No Ug 06, Ugf, Ksn Square, Plot No 12,13,14, Sector 3, Vasundhara, Ghaziabad, Uttar Pradesh, 201012",Ghaziabad,Uttar Pradesh,201012,vasundhrasec3.ghaziabad@lenskartstore.com,1204982391
1612,"Shop No 1, 2 & 3, Shaikh Villa, Sr No 82, Hissa No 3, Opposite Bhagwati Hospital, Samarth Chowk, West Badlapur, Maharastra, 421503",Badlapur,Maharashtra,421503,Badlapurwest.mumbai@lenskartstore.com,7030185123
2124,"Nandi’s Grocery Stores, Ground Floor, Nandi Bhawan, Below Axis Bank & Bandhan Bank, Sonarpur Station Road, Sonarpur, Kolkata, West Bengal, 700150",Kolkata,West Bengal,700150,sonarpur.kolkata@lenskartstore.com,3348492966
333,"Shop No P/4, Om Shanti Complex, Vighnaharta Chowk, Sus Road, Pashan, Near Vighnaharta Mandir, Pune, Maharashtra, 411021",Pune,Maharashtra,411021,pashan.pune@lenskartstore.com,8806570598
589,"Shop No 6 & 7, Ground Floor, Sagar Garden Complex, Lbs Road, Mulund West, Opposite Vasant Oscar, Mumbai, Maharashtra, 400080",Mumbai,Maharashtra,400080,sagar.mulund@lenskartstore.com,8655675761
845,"Pb 1549, M G Road, Kalasiguda, Secunderabad, Mg Road, Opposite Paradise Hotel, Hyderabad, Telangana, 500003",Hyderabad,Telangana,500003,mgroad.hyderabad2021@lenskartstore.com,4042417180
1101,"No 166, Moodalapalya, Nagarbhavi Main Road, Madhura Nagar, Moodalapalya, Bengaluru, Karnataka, 560070",Bengaluru,Karnataka,560070,moodapalya.bangalore@lenskartstore.com ,8023300116
1357,"Shop No 5, Ground Floor, Abhishek Complex, Old Para Road, Akshar Chowk, Vadodara, Gujarat, 390020",Vadodara,Gujarat,390020,aksharchowkoldpadraroad.vadodara@lenskartstore.com,9714855665
1613,"Ground Floor, Central Mall of Emad, Near New Private Bus Stand, Thavakkara, Kannur, Kerala, 670001",Kannur,Kerala,670001,thavakkara.kannnur@lenskartstore.com,4973500245
1869,"Groud Floor, Shop No. J 6 A/B, Plot No 43 A, Ashok Marg, Sadar Main Road, Jabalpur, Madhya Pradesh, 482001",Jabalpur,Madhya Pradesh,482001,Sadarfoxlife.jabalpur@lenskartstore.com,7869675577
2125,"Hig 75, Sector E, Aliganj Scheme, Kapoorthla, Lucknow, Uttar Pradesh, 226024",Lucknow,Uttar Pradesh,226024,Kapoorthala.Lucknow@Lenskartstore.Com,5224954918
2381,"Ground Floor, Near Hdfc Bank Tarajan, At Road, Jorhat, Assam, 785001",Jorhat,Assam,785001,atroad.jorhat@lenskartstore.com,7002468046
78,"Shop No 1B & 2, Premier Plaza, F Wing, Old Mumbai Pune Highway, Chinchwad, Carnival Cinemas, Pune, Maharashtra, 411019",Pune,Maharashtra,411019,chinchwad.pune@lenskart.mobi,8087290291
334,"Shop No 01, Ground Floor, Royal Square, Science City Road, Sola, Opposite Coral Complex, Ahmedabad, Gujarat, 380060",Ahmedabad,Gujarat,380060,sciencecity.ahmedabad@lenskartstore.com,9714155532
590,"Shop No 68, Ground Floor, Paper Mills Road, Perambur, Near Perumbur Church, Chennai, Tamil Nadu, 600011",Chennai,Tamil Nadu,600011,perumburstore.chennai@lenskartstore.com,4445542899
1102,"No 2164/796, Sit Main Road, Near 11Th Cross, Tumkur, Karnataka, 572103",Tumkur,Karnataka,572103,Tumkur.karnataka@lenskartstore.com,7022052666
1358,"P T R Complex, No 56, Kalavasal Bypass Road, Kalavasal, Madurai, Tamil Nadu, 625010",Madurai,Tamil Nadu,625010,kalavasalbypass.madurai@lenskartstore.com,9087871500
1614,"194, Gandhi Nagar, Arvi Naka, Wardha, Maharashtra 442001",Wardha,Maharashtra,442001,wardha02.maharashtra@lenskartstore.com,7773996932
1870,"Shop No 13-14, Manoshi Complex, Plot No 5 & 6, Sector 3, Ghansoli, Navi Mumbai, Maharashtra, 400701",Navi Mumbai,Maharashtra,400701,ghansoli2.mumbai@lenskartstore.com,7030803123
2126,"Ground Floor, Grand Trunk Road, opposite Bajaj Showroom, Bathinda, Punjab 151001",Bathinda,Punjab,151001,bhatindagonianaroad.punjab@lenskartstore.com,1644056169
2382,"Ground Floor, Block No 10, Village And Mandal Tadeppalli Panchayath Area Farkka, Kundara Taluk, Kollam, Kerala, 691501",Kollam,Kerala,691501,kundara.kollam@lenskartstore.com,9061068025
79,"1242, Bel Layout, Vidyaranyapura Road, Opposite First Block Bus Stop, Bengaluru, Karnataka, 560097",Bengaluru,Karnataka,560097,vidyaranyapura.bangalore@lenskart.mobi,8040947711
591,"Ug 3, Upper Ground Floor, Urmila Tower, Bank More, Near Shanti Bhawan, Dhanbad, Jharkhand, 826001",Dhanbad,Jharkhand,826001,troikaretailindia@gmail.com,6287173999
847,"2799/2800, Ground Floor, 27th Main, Sector 1, HSR Layout, Bengaluru, Karnataka, 560102",Bengaluru,Karnataka,560102,Hsrlayout.bengaluru@john-jacobs.com,8041209979
1103,"Sco 94, Basement & Ground Floor, Sector 40C, Chandigarh, Punjab, 160036",Chandigarh,Punjab,160036,sector40.chandigarh@lenskartstore.com,1724122861
1359,"Shop No 72, Prakash Height, Jabalpur Main Road, Mahavir Ward 6, Makroniya, Opposite Hdfc Bank, Sagar, Madhya Pradesh, 470004",Sagar,Madhya Pradesh,470004,sirsa18.haryana@lenskartstore.com,7582452347
1615,"Ground Floor, Block 22, SY No 279/5, Kizhakkekara, Kottarakara, Kollam, Kerala, 691531",Kollam,Kerala,691531,kottarakara.kollam@lenskartstore.com,7591951645
1871,"Kockaparambil Buildings, Kollam, Theni Highway, Chengannur, Kerala, 689121",Chengannur,Kerala,689121,Chengannur.kottayam@lenskartstore.com,8971520653
2127,"SCO 34, Ground Floor, Huda Market, Sector 04, Gurugram, Haryana, 122001",Gurugram,Haryana,122001,sec4.gurgaon@lenskartstore.com,9650249444
2383,"Shop No 2, Maru Plaza, Plot No 9 & 10, Gut No 115, Opposite Nayara Petrol Pump, Beed Bypass Road, Aurangabad, Maharashtra, 431122",Aurangabad,Maharashtra,431122,beedbypassroad.aurangabad@lenskartstore.com,8147208649
336,"Shop No 1, Plot No 8, LSC Pocket H Market, Sarita Vihar Metro Station, Sarita Vihar, New Delhi, 110076",New Delhi,Delhi,110076,saritavihar.delhi@lenskartstore.com,1149867388
1104,"Shop No G11/G12, Kohinoor Plaza, Patrakar Chowk, Savedi, Manmad Road, Patrakar Chowk, Next To Lokmat House, Ahmednagar, Maharashtra, 414003",Ahmednagar,Maharashtra,414003,ahmednagar.maharashtra@lenskartstore.com,7558552312
1360,"Ground Floor, Plot No A 61, Kalani Bagh, Main Ab Road, Dewas, Kalani Bagh, Near Sanskar Hospital, Indore, Madhya Pradesh, 455001",Indore,Madhya Pradesh,455001,Dewasabroad.indore@lenskartstore.com,7272450712
1616,"Shop No 57A & 58A, Road No 1, Bikaner Road, NHW 11, Murlipura, Jaipur, Rajasthan, 302039",Jaipur,Rajasthan,302039,murlipura.jaipur@lenskartstore.com,9773389544
1872,"SCF 40, Ground Floor, Urban Estate II, Hisar, Haryana, 125001",Hisar,Haryana,125001,Urbanestate.hisar@lenskartstore.com,1662454778
2128,"Ground Floor, Patwari Halka No 33, Khasra No 23/17, Ward No 59, Shaheed Mangal Pandey Ward, Opposite Reliance Trends, Seepat Road, Sarkanda, Bilaspur, Chhattisgarh, 495006",Bilaspur,Chhattisgarh,495006,sarkanda.bilaspur@lenskartstore.com,7752463003
81,"D No 58/1/373, Ground Floor, Main Road, Butchirajupalem Nad Junction, Near St. Thomas Church, Visakhapatnam, Andhra Pradesh, 530027",Visakhapatnam,Andhra Pradesh,530027,vadim.vizag@lenskart.mobi,8106017474
1105,"Ground Floor, Kanampuram Square, Mc Road, Near Signal Junction, Perumbavoor, Cochin, Kerala, 683542",Cochin,Kerala,683542,perumbavoor.kerala@lenskartstore.com,8089986019
1361,"Sco 2 & 3, Singhpura Chowk, Chandigarh Ambala Highway, Singhpura Chowk, Opposite Hotel Vintage, Zirakpur, Punjab, 140603",Zirakpur,Punjab,140603,Singhpurachowk.zirakpur@lenskartstore.com,7837380939
1617,"No 117, Karamadai Road, Coimbatore Main Road, Near Axis Bank, Mettupalayam, Tamil Nadu, 641301",Mettupalayam,Tamil Nadu,641301,metupalayam.coimbatore@lenskartstore.com,4254466019
1873,"Ground Floor & Fisrt Floor, Bus Stand Road, Opposite Capital Bank, Kapurthala, Punjab, 144601",Kapurthala,Punjab,144601,Kapurthala.jalandhar@lenskartstore.com,8147144904
2129,"Ground Floor, MP Building, Golghar, Gorakhpur, Uttar Pradesh, 273001",Gorakhpur,Uttar Pradesh,273001,golghar.gorakhpur@lenskartstore.com,8147394736
82,"4833/12B, Hadgal Complex, Ayodhya Nagar, Dr B.R Ambedkar Road, Kolhapur Circle, Ayodhya Nagar, Beside Uk27 Hotel, Belagavi, Karnataka, 590001",Belagavi,Karnataka,590001,belgaum@lenskart.mobi,8314204546
338,"Pc 2/6, Second Block, Moggapair West, Near Bharat Petroleum Petrol Pump, Chennai, Tamil Nadu, 600037",Chennai,Tamil Nadu,600037,mogappair.chennai@lenskartstore.com,9087879702
1106,"C31, 100 Feet Road Patrakar, Colony, Dholai, Mansarovar Extension, Patrakar Colony, Jaipur, Rajasthan, 302020",Jaipur,Rajasthan,302020,patrakarcolony.jaipur@lenskartstore.com,1414787464
1362,"1/9635, Pratap Pura, Hanuman Road, Street No 5, Shahdara, Delhi, 110032",Delhi,Delhi,110032,Shahdaradelhinew.delhi@lenskartstore.com,9560182401
1874,"Khasra No 520, 521, 524, DB Mall, Unit No F2&3, 528 & 529, Racecourse Road, Opposite Railway Station, Gwalior, Madhya Pradesh, 474001",Gwalior,Madhya Pradesh,474001,dbmall2.gwalior@lenskartstore.com,7514924140
2130,"Plot No 1108, Sarjapur Village & Post, Anekal T, Bengaluru, Karnataka, 562125",Bengaluru,Karnataka,562125,Sarjapur2.bangalore@lenskartstore.com,8068352649
339,"Scf 58, Ground Floor, Sector 15, Faridabad, Sector 15 Market, Faridabad, Haryana, 121007",Faridabad,Haryana,121007,sector15.faridabad@lenskartstore.com,1294340482
1107,"P No 37, Pratviraj Nagar, Maharani Farm, Durgapura, Jaipur, Rajasthan, 302018",Jaipur,Rajasthan,302018,maharanifarm.jaipur@lenskartstore.com,1414090387
1619,"Gourhati Masjid More, Arambagh, West Bengal, 712601",Arambag,West Bengal,712601,arambagh.kolkata@lenskartstore.com,3211452516
1875,"Shop No 1, Ground Floor, H No 6, 1-344/16, Padmarao Nagar, Secunderabad, Telangana, 500025",Secunderabad,Telangana,500025,padmaraonagar.hyderabad@lenskartstore.com,8123634735
2131,"Plot Number SA-116, Ground Floor, Deendayal Puram, Yojna B.D.A, Bareilly, Uttar Pradesh, 243122",Bareilly,Uttar Pradesh,243122,ddpuram.bareilly@lenskartstore.com,5814008381
84,"Shop No 85/4, Vaibhav Apartments, Gandhi Bazaar, Basavanagudi, Ramakrishna Ashram Circle, Bengaluru, Karnataka, 560004",Bengaluru,Karnataka,560004,gandhibazaar.banglore@lenskart.mobi,8041221887
340,"Shop No 1, Shilp Complex, Gurukul Road, Memnagar, Opposite Oxford Tower, Ahmedabad, Gujarat, 380052",Ahmedabad,Gujarat,380052,memnagar.gurukul@lenskartstore.com,9714155531
596,"8 Netaji Road, Khagra, Netaji Road, Berhampore, West Bengal, 742103",Berhampore,West Bengal,742103,berhampore.bengal@lenskartstore.com,8944948748
1108,"Tp Building , G Hospital Road, Palayam, Calicut, Kerala, 673001",Calicut,Kerala,673001,ghroad.calicut@lenskartstore.com,4954897691
1876,"17, CNR Layout Main Rd, Chikka Nanjunda Reddy Layout, Babusapalya, Mallappa Layout, Opposite New Udupi Grand Hotel, Hennur Gardens, Bengaluru, Karnataka, 560043",Bengaluru,Karnataka,560043,babusapalya.bangalore@lenskartstore.com,8041102651
2132,"Sy No 25/A, Rampally X Road, Nagaram Main Road, Kundanpally, Secundrabad, Telangana, 500083",Secundrabad,Telangana,500083,nagaram.hyderabad@lenskartstore.com,8792590339
85,"Sn 4, Moti Mansion Apartment, Road No 2, Pc Colony, Kankarbagh, Opposite Apollo Trauma Centre, Patna, Bihar, 800020",Patna,Bihar,800020,kankarbagh.patna@lenskart.mobi,6122356488
341,"Shop No B4 & 5, Krishna Complex, Faizabad Road, Indiranagar, Bhootnath Market, Lucknow, Uttar Pradesh, 226016",Lucknow,Uttar Pradesh,226016,indiranagar.lucknow@lenskartstore.com,5224000888
597,"Ground Floor, Gnb Road, Silpukhuri, Kamrup Metropolition, Silpukhuri, Near Lakshmi Service Station, Guwahati, Assam, 781003",Guwahati,Assam,781003,silpukhuri.guwahati@lenskartstore.com,9127455475
1109,"Ground Floor, Khata No 708, Ashiana Digha Road, Near Passport Office , Beside Aditya Vision, Patna, Bihar, 800014",Patna,Bihar,800014,ashianaroad.patna@lenskartstore.com,6124001101
1877,"Shop No 6 & 7, Radiant Sapphire, Plot No 179, Sector 9, Ulwe, Navi Mumbai, Maharashtra, 410206",Navi Mumbai,Maharashtra,410206,ulwe.navimumbai@lenskartstore.com,8655691046
2133,"Ground Floor, 2M-427, NGEF Layout Ward No 84, 2nd G Main Road, B Channasandra, Kasturi Nagar, Bengaluru, Karnataka, 560043",Bengaluru,Karnataka,560043,Kasturinagar.bangalore1@lenskartstore.com,8049500885
342,"Joramandir Shastry Bagan, Vip Road, Desh Bandhu Nagar, Baguihati, Allahabad Bank, Kolkata, West Bengal, 700059",Kolkata,West Bengal,700059,baguihati.kolkata@lenskartstore.com,3346019703
598,"40, Arpan Apartment, Dum Dum Station Road, Dum Dum Station Road, Near Bus Stand Surer Math, Kolkata, West Bengal, 700074",kolkata,West Bengal,700074,dumdumrd.kolkata@lenskartstore.com,8336071180
854,"Shop No 3, Gf, Sky Tatva, College Road, College Road, Opposite Ambashram, Nadiad, Gujarat, 387001",Nadiad,Gujarat,387001,nadiad.gujarat@lenskartstore.com,7069396000
1110,"Ground Floor, Shop No 1, Nakshatra Arcade, Iocl Road, Beside Apollo Pharmacy, Ahmedabad, Gujarat, 382424",Ahmedabad,Gujarat,382424,chandkhera.ahmedabad@lenskartstore.com,7069785575
1366,"Shop No 14 & 15, Malabar Enclave, Bariatu, Near D A V School, Ranchi, Jharkhand, 834009",Ranchi,Jharkhand,834009,bariatu.ranchi@lenskartstore.com,6514657011
1878,"Shop No 11, Ground Floor, Solitaire World Square, Bibewewadi Market Yard, Phase 1, Ganga Dham, near Aai Mata Chowk, Pune, Maharashtra, 411037",Pune,Maharashtra,411037,bibwewadi.pune@lenskartstore.com,9156555772
2134,"D1, D2/10, Ward Number 13, Kashipur Byeipass Road, Civil Line, Udham Singh Nagar, Rudrapur, Uttarakhand, 263153",Rudrapur,Uttarakhand,263153,civillines.rudrapur@lenskartstore.com,7248441116
